incidnt_num,category,descript,day_of_week,date,time,pd_district,resolution,address,lon,lat,location,id
1.46008196E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/04/2014 08:00:00 AM +0000,00:01,RICHMOND,NONE,900 Block of PRESIDIO AV,-122.445971234559,37.7830023560621,"(37.7830023560621, -122.445971234559)",9123
1.30984394E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,11/20/2013 08:00:00 AM +0000,17:30,SOUTHERN,NONE,1100 Block of MARKET ST,-122.412421777431,37.7805995785984,"(37.7805995785984, -122.412421777431)",23367
1.31089935E8,WARRANTS,WARRANT ARREST,Saturday,12/28/2013 08:00:00 AM +0000,15:03,TENDERLOIN,"ARREST, BOOKED",HAYES ST / LARKIN ST,-122.416293820935,37.777493677735,"(37.777493677735, -122.416293820935)",11644
1.46025554E8,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/31/2014 08:00:00 AM +0000,20:01,PARK,NONE,HAYES ST / PIERCE ST,-122.434485055659,37.7754165687704,"(37.7754165687704, -122.434485055659)",282
1.40079725E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,01/26/2014 08:00:00 AM +0000,20:00,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.39393932754,37.7950716881906,"(37.7950716881906, -122.39393932754)",1840
1.36238927E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/21/2013 08:00:00 AM +0000,19:15,NORTHERN,NONE,PAGE ST / GOUGH ST,-122.422407312809,37.7740841093313,"(37.7740841093313, -122.422407312809)",13138
1.40056591E8,ROBBERY,"ROBBERY, BODILY FORCE",Monday,01/20/2014 08:00:00 AM +0000,02:20,CENTRAL,NONE,2300 Block of POWELL ST,-122.412083662178,37.8066749806012,"(37.8066749806012, -122.412083662178)",3725
1.30934559E8,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,11/03/2013 07:00:00 AM +0000,20:20,INGLESIDE,NONE,CRESCENT AV / ELLSWORTH ST,-122.414936756154,37.7347928494094,"(37.7347928494094, -122.414936756154)",29464
1.46000932E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,12/28/2013 08:00:00 AM +0000,15:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.407036790381,37.78475328357,"(37.78475328357, -122.407036790381)",11700
1.3097463E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/17/2013 08:00:00 AM +0000,10:15,CENTRAL,NONE,NORTHPOINT ST / MASON ST,-122.413789467437,37.8065526528707,"(37.8065526528707, -122.413789467437)",24444
1.3624299E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/18/2013 08:00:00 AM +0000,10:00,SOUTHERN,NONE,300 Block of LANGTON ST,-122.404931462587,37.7736176158556,"(37.7736176158556, -122.404931462587)",23953
1.30962544E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,11/13/2013 08:00:00 AM +0000,13:40,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)",26004
1.30927065E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,11/01/2013 07:00:00 AM +0000,02:00,CENTRAL,"ARREST, BOOKED",300 Block of GRANT AV,-122.405453338062,37.7900585196835,"(37.7900585196835, -122.405453338062)",29908
1.31064006E8,NON-CRIMINAL,FOUND PROPERTY,Wednesday,12/18/2013 08:00:00 AM +0000,21:44,TARAVAL,NONE,1400 Block of 10TH AV,-122.47138634675,37.760361597955,"(37.760361597955, -122.47138634675)",14251
1.40047976E8,OTHER OFFENSES,RESISTING ARREST,Friday,01/17/2014 08:00:00 AM +0000,07:53,TARAVAL,"ARREST, BOOKED",18TH AV / TARAVAL ST,-122.474621503489,37.7430951664962,"(37.7430951664962, -122.474621503489)",4943
1.30952705E8,VEHICLE THEFT,STOLEN TRUCK,Sunday,11/10/2013 08:00:00 AM +0000,03:35,TARAVAL,NONE,OCEAN AV / DORADO TR,-122.461208520613,37.7249502487639,"(37.7249502487639, -122.461208520613)",26908
1.3108689E8,TRESPASS,TRESPASSING,Friday,12/27/2013 08:00:00 AM +0000,14:02,CENTRAL,"ARREST, CITED",400 Block of PINE ST,-122.403327501103,37.7919142487698,"(37.7919142487698, -122.403327501103)",11982
1.40075836E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,01/25/2014 08:00:00 AM +0000,21:00,TARAVAL,NONE,2400 Block of 21ST AV,-122.47776455168,37.7425608315458,"(37.7425608315458, -122.47776455168)",2082
1.30953985E8,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,11/10/2013 08:00:00 AM +0000,15:30,SOUTHERN,NONE,800 Block of MARKET ST,-122.407036790381,37.78475328357,"(37.78475328357, -122.407036790381)",26945
1.30973739E8,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Sunday,11/17/2013 08:00:00 AM +0000,02:09,SOUTHERN,NONE,400 Block of JESSIE ST,-122.409085795703,37.7816803319281,"(37.7816803319281, -122.409085795703)",24550
1.30978585E8,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,11/18/2013 08:00:00 AM +0000,19:26,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.404887212032,37.7865414238455,"(37.7865414238455, -122.404887212032)",23979
1.30948889E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,11/08/2013 08:00:00 AM +0000,09:15,SOUTHERN,NONE,1100 Block of HOWARD ST,-122.411232167636,37.7765661396325,"(37.7765661396325, -122.411232167636)",27616
1.30980819E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,11/17/2013 08:00:00 AM +0000,10:00,INGLESIDE,NONE,0 Block of GARRISON AV,-122.413039508779,37.7105972820241,"(37.7105972820241, -122.413039508779)",24431
1.40068035E8,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,01/15/2014 08:00:00 AM +0000,13:00,MISSION,NONE,1100 Block of POTRERO AV,-122.40661273606,37.7544801450879,"(37.7544801450879, -122.40661273606)",5680
1.30986447E8,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,11/20/2013 08:00:00 AM +0000,23:00,TARAVAL,NONE,2400 Block of 30TH AV,-122.487430724724,37.7425040234704,"(37.7425040234704, -122.487430724724)",23469
1.40039779E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,01/04/2014 08:00:00 AM +0000,17:30,INGLESIDE,NONE,CHURCH ST / 27TH ST,-122.426969073818,37.7468974567116,"(37.7468974567116, -122.426969073818)",9125
1.30938959E8,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,11/05/2013 08:00:00 AM +0000,12:00,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406659517434,37.7850491022697,"(37.7850491022697, -122.406659517434)",28700
1.4602412E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,01/29/2014 08:00:00 AM +0000,18:55,TARAVAL,NONE,1700 Block of EUCALYPTUS DR,-122.489393805012,37.7313157392724,"(37.7313157392724, -122.489393805012)",849
1.40003003E8,MISSING PERSON,FOUND PERSON,Thursday,01/02/2014 08:00:00 AM +0000,01:15,SOUTHERN,LOCATED,0 Block of MOSS ST,-122.407867537061,37.7776864127303,"(37.7776864127303, -122.407867537061)",10082
1.31013887E8,ASSAULT,BATTERY,Sunday,12/01/2013 08:00:00 AM +0000,10:45,RICHMOND,NONE,2600 Block of CALIFORNIA ST,-122.438758359745,37.7883147771238,"(37.7883147771238, -122.438758359745)",19704
1.4000572E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/02/2014 08:00:00 AM +0000,07:30,INGLESIDE,NONE,1900 Block of ALEMANY BL,-122.43932967371,37.7202847316127,"(37.7202847316127, -122.43932967371)",9842
1.36228934E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/05/2013 08:00:00 AM +0000,14:15,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",18483
1.40054153E8,MISSING PERSON,FOUND PERSON,Sunday,01/19/2014 08:00:00 AM +0000,02:00,INGLESIDE,PSYCHOPATHIC CASE,500 Block of MADRID ST,-122.43367598375,37.7205349773708,"(37.7205349773708, -122.43367598375)",4162
1.30973074E8,ASSAULT,BATTERY,Saturday,11/16/2013 08:00:00 AM +0000,19:20,NORTHERN,NONE,1100 Block of ELLIS ST,-122.42435185094,37.7834251795362,"(37.7834251795362, -122.42435185094)",24738
1.31001832E8,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,11/20/2013 08:00:00 AM +0000,22:00,INGLESIDE,NONE,300 Block of 29TH ST,-122.42863862562,37.7434691777167,"(37.7434691777167, -122.42863862562)",23373
1.40016705E8,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Monday,01/06/2014 08:00:00 AM +0000,19:56,BAYVIEW,"ARREST, BOOKED",GILMAN AV / INGALLS ST,-122.391872492835,37.7203513038826,"(37.7203513038826, -122.391872492835)",8695
1.31033841E8,WARRANTS,WARRANT ARREST,Sunday,12/08/2013 08:00:00 AM +0000,11:28,SOUTHERN,"ARREST, BOOKED",5TH ST / MARKET ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",17460
1.31008797E8,OTHER OFFENSES,PROBATION VIOLATION,Friday,11/29/2013 08:00:00 AM +0000,10:16,BAYVIEW,"ARREST, BOOKED",0 Block of DAKOTA ST,-122.396311721534,37.7543538198062,"(37.7543538198062, -122.396311721534)",20577
1.30941902E8,ASSAULT,BATTERY,Wednesday,11/06/2013 08:00:00 AM +0000,11:05,CENTRAL,"ARREST, CITED",1000 Block of SUTTER ST,-122.416860558029,37.7882085379605,"(37.7882085379605, -122.416860558029)",28437
1.36211105E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/09/2013 08:00:00 AM +0000,09:30,SOUTHERN,NONE,ALAMEDA ST / HENRYADAMS ST,-122.403876725977,37.7685916113527,"(37.7685916113527, -122.403876725977)",27203
1.40005156E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,01/02/2014 08:00:00 AM +0000,13:00,TARAVAL,NONE,500 Block of SKYLINEBLVD HY,-122.498353758122,37.7136266131137,"(37.7136266131137, -122.498353758122)",9824
1.40008661E8,OTHER OFFENSES,PAROLE VIOLATION,Friday,01/03/2014 08:00:00 AM +0000,19:34,MISSION,EXCEPTIONAL CLEARANCE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",9722
1.40044988E8,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Wednesday,01/15/2014 08:00:00 AM +0000,18:30,BAYVIEW,NONE,3RD ST / LASALLE AV,-122.389865610332,37.7371699446203,"(37.7371699446203, -122.389865610332)",5674
1.40056767E8,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Monday,01/20/2014 08:00:00 AM +0000,07:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.414599181235,37.7837128196033,"(37.7837128196033, -122.414599181235)",3929
1.3104648E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/12/2013 08:00:00 AM +0000,14:50,TARAVAL,NONE,3200 Block of 20TH AV,-122.476011600296,37.7290910125539,"(37.7290910125539, -122.476011600296)",16129
1.40039202E8,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,01/14/2014 08:00:00 AM +0000,10:00,TARAVAL,NONE,100 Block of LAKE MERCED BL,-122.496461051406,37.7291763258856,"(37.7291763258856, -122.496461051406)",6103
1.30928778E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,11/01/2013 07:00:00 AM +0000,06:11,SOUTHERN,"ARREST, CITED",BRANNAN ST / 8TH ST,-122.405427162783,37.7712969876277,"(37.7712969876277, -122.405427162783)",30376
1.40108631E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/13/2014 08:00:00 AM +0000,03:41,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.404864532748,37.806416458209,"(37.806416458209, -122.404864532748)",6416
1.31000806E8,ASSAULT,BATTERY,Tuesday,11/26/2013 08:00:00 AM +0000,04:30,TENDERLOIN,"ARREST, CITED",300 Block of TAYLOR ST,-122.411245530297,37.7853748231244,"(37.7853748231244, -122.411245530297)",21256
1.4001109E8,DRUG/NARCOTIC,SALE OF MARIJUANA,Saturday,01/04/2014 08:00:00 AM +0000,16:33,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)",9416
1.36237236E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/14/2013 08:00:00 AM +0000,21:00,NORTHERN,NONE,CHESTNUT ST / PIERCE ST,-122.439504944797,37.8004024933613,"(37.8004024933613, -122.439504944797)",15477
1.31024969E8,OTHER OFFENSES,RESISTING ARREST,Thursday,12/05/2013 08:00:00 AM +0000,01:30,CENTRAL,"ARREST, BOOKED",700 Block of MONTGOMERY ST,-122.40330706584,37.7956728556642,"(37.7956728556642, -122.40330706584)",18410
1.36223019E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/10/2013 08:00:00 AM +0000,10:13,BAYVIEW,NONE,INGALLS ST / GILMAN AV,-122.391872492835,37.7203513038826,"(37.7203513038826, -122.391872492835)",26882
1.31063058E8,ASSAULT,THREATS AGAINST LIFE,Wednesday,12/18/2013 08:00:00 AM +0000,14:50,PARK,"ARREST, BOOKED",400 Block of LYON ST,-122.442808232503,37.7744035221211,"(37.7744035221211, -122.442808232503)",14227
1.30974282E8,NON-CRIMINAL,FOUND PROPERTY,Sunday,11/17/2013 08:00:00 AM +0000,09:58,MISSION,NONE,18TH ST / DOLORES ST,-122.426079580545,37.7614267757472,"(37.7614267757472, -122.426079580545)",24392
1.4003724E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/11/2014 08:00:00 AM +0000,23:00,PARK,NONE,ALPINE TR / DUBOCE AV,-122.437558003859,37.7690426737013,"(37.7690426737013, -122.437558003859)",7144
1.40018535E8,WARRANTS,WARRANT ARREST,Tuesday,01/07/2014 08:00:00 AM +0000,13:15,NORTHERN,"ARREST, BOOKED",400 Block of HAIGHT ST,-122.430405363017,37.772077025344,"(37.772077025344, -122.430405363017)",8270
1.4008957E8,OTHER OFFENSES,PAROLE VIOLATION,Thursday,01/30/2014 08:00:00 AM +0000,17:13,SOUTHERN,"ARREST, BOOKED",6TH ST / MINNA ST,-122.408162953857,37.7805345385278,"(37.7805345385278, -122.408162953857)",561
1.36244504E8,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,12/24/2013 08:00:00 AM +0000,15:00,CENTRAL,NONE,800 Block of NORTHPOINT ST,-122.421537969,37.8055946482917,"(37.8055946482917, -122.421537969)",12584
1.30974787E8,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,11/17/2013 08:00:00 AM +0000,13:25,CENTRAL,"ARREST, BOOKED",OPHIR AL / COSMO PL,-122.412799976929,37.788035366168,"(37.788035366168, -122.412799976929)",24412
1.31050196E8,VEHICLE THEFT,STOLEN TRUCK,Friday,12/13/2013 08:00:00 AM +0000,22:30,RICHMOND,NONE,0 Block of MANZANITA AV,-122.451064816852,37.785237062067,"(37.785237062067, -122.451064816852)",15826
1.30964891E8,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Thursday,11/14/2013 08:00:00 AM +0000,09:16,TENDERLOIN,EXCEPTIONAL CLEARANCE,400 Block of ELLIS ST,-122.413794408659,37.7847721323022,"(37.7847721323022, -122.413794408659)",25425
1.4600339E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/30/2013 08:00:00 AM +0000,15:30,SOUTHERN,NONE,800 Block of MISSION ST,-122.4049702326,37.7838778192476,"(37.7838778192476, -122.4049702326)",10811
1.30934769E8,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,11/03/2013 07:00:00 AM +0000,23:40,INGLESIDE,"ARREST, BOOKED",0 Block of MAYNARD ST,-122.429137622298,37.7291550451747,"(37.7291550451747, -122.429137622298)",29307
1.31093152E8,NON-CRIMINAL,AIDED CASE,Sunday,12/29/2013 08:00:00 AM +0000,17:54,SOUTHERN,"ARREST, BOOKED",100 Block of 6TH ST,-122.407572211707,37.7800184182524,"(37.7800184182524, -122.407572211707)",11286
1.30934399E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,11/03/2013 07:00:00 AM +0000,20:10,BAYVIEW,"ARREST, CITED",JENNINGS ST / SHAFTER AV,-122.386985864218,37.7289204123466,"(37.7289204123466, -122.386985864218)",29364
1.36233206E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/08/2013 08:00:00 AM +0000,13:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)",17542
1.40087568E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/30/2014 08:00:00 AM +0000,00:30,NORTHERN,PSYCHOPATHIC CASE,1300 Block of GOLDEN GATE AV,-122.432849781883,37.7794157493901,"(37.7794157493901, -122.432849781883)",506
1.31094661E8,TRESPASS,TRESPASSING,Monday,12/30/2013 08:00:00 AM +0000,10:30,INGLESIDE,"ARREST, BOOKED",0 Block of LELAND AV,-122.405069687746,37.711677649085,"(37.711677649085, -122.405069687746)",11075
1.30979743E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,11/19/2013 08:00:00 AM +0000,09:18,INGLESIDE,"ARREST, BOOKED",1700 Block of DOLORES ST,-122.424164272524,37.7406957500729,"(37.7406957500729, -122.424164272524)",23617
1.40028976E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/10/2014 08:00:00 AM +0000,13:00,MISSION,NONE,1100 Block of POTRERO AV,-122.406309533414,37.7531517059381,"(37.7531517059381, -122.406309533414)",7188
1.31055895E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,12/16/2013 08:00:00 AM +0000,12:15,MISSION,NONE,1000 Block of POTRERO AV,-122.406656623063,37.7568256145423,"(37.7568256145423, -122.406656623063)",15053
1.40068502E8,NON-CRIMINAL,FOUND PROPERTY,Thursday,01/23/2014 08:00:00 AM +0000,23:20,INGLESIDE,NONE,VISITACION AV / MANSELL ST,-122.41167412088,37.7187542939484,"(37.7187542939484, -122.41167412088)",2907
1.4002993E8,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,01/10/2014 08:00:00 AM +0000,21:00,TARAVAL,NONE,300 Block of WESTPORTAL AV,-122.470583516635,37.736629446053,"(37.736629446053, -122.470583516635)",7193
1.30965372E8,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,11/10/2013 08:00:00 AM +0000,15:30,NORTHERN,NONE,1700 Block of LOMBARD ST,-122.429913760632,37.8005872255645,"(37.8005872255645, -122.429913760632)",27062
1.31055635E8,MISSING PERSON,FOUND PERSON,Sunday,12/15/2013 08:00:00 AM +0000,23:00,CENTRAL,NONE,1400 Block of POWELL ST,-122.410425218029,37.7979932182051,"(37.7979932182051, -122.410425218029)",15256
1.31089979E8,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,12/28/2013 08:00:00 AM +0000,06:00,SOUTHERN,NONE,1ST ST / HARRISON ST,-122.392940948663,37.7860677021529,"(37.7860677021529, -122.392940948663)",11554
1.30996888E8,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,11/24/2013 08:00:00 AM +0000,14:00,PARK,NONE,1400 Block of PAGE ST,-122.444845512142,37.7712630761055,"(37.7712630761055, -122.444845512142)",22132
1.31038794E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,12/10/2013 08:00:00 AM +0000,08:39,BAYVIEW,"ARREST, CITED",INDUSTRIAL ST / LOOMIS ST,-122.405646994567,37.7383221869053,"(37.7383221869053, -122.405646994567)",16853
1.31042074E8,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,12/11/2013 08:00:00 AM +0000,11:23,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411045711653,37.7840172548666,"(37.7840172548666, -122.411045711653)",16425
1.30921352E8,WARRANTS,WARRANT ARREST,Tuesday,11/26/2013 08:00:00 AM +0000,17:49,RICHMOND,"ARREST, BOOKED",400 Block of 31ST AV,-122.491222604147,37.7799744476676,"(37.7799744476676, -122.491222604147)",21245
1.30938614E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,11/05/2013 08:00:00 AM +0000,11:00,SOUTHERN,"ARREST, CITED",HOWARD ST / 6TH ST,-122.407163046954,37.779737633899,"(37.779737633899, -122.407163046954)",28619
1.40005491E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/02/2014 08:00:00 AM +0000,16:30,INGLESIDE,PSYCHOPATHIC CASE,1800 Block of SILLIMAN ST,-122.423040666344,37.7265117935452,"(37.7265117935452, -122.423040666344)",9810
1.36214836E8,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,11/09/2013 08:00:00 AM +0000,15:30,PARK,NONE,100 Block of MUSEUM WY,-122.438955216834,37.7640585234883,"(37.7640585234883, -122.438955216834)",27444
1.40020267E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,01/07/2014 08:00:00 AM +0000,18:30,RICHMOND,NONE,MARTIN LUTHER KING JR DR / 7TH AV,-122.464383299672,37.7664285966753,"(37.7664285966753, -122.464383299672)",8400
1.31055469E8,ASSAULT,THREATS AGAINST LIFE,Sunday,12/15/2013 08:00:00 AM +0000,20:45,BAYVIEW,"ARREST, BOOKED",0 Block of GEORGE CT,-122.382352200804,37.7306918602529,"(37.7306918602529, -122.382352200804)",15081
1.46019018E8,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,01/27/2014 08:00:00 AM +0000,22:00,TARAVAL,NONE,36TH AV / TARAVAL ST,-122.493904747454,37.7422457719918,"(37.7422457719918, -122.493904747454)",1266
1.46015248E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/21/2014 08:00:00 AM +0000,05:00,NORTHERN,NONE,MCALLISTER ST / LARKIN ST,-122.416948565876,37.7804689268479,"(37.7804689268479, -122.416948565876)",3408
1.46022657E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/31/2014 08:00:00 AM +0000,20:00,CENTRAL,NONE,1100 Block of LOMBARD ST,-122.42046561664,37.8019229174696,"(37.8019229174696, -122.42046561664)",180
1.31089894E8,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,12/28/2013 08:00:00 AM +0000,13:40,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.406457149318,37.7871053771774,"(37.7871053771774, -122.406457149318)",11640
1.31036124E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,12/09/2013 08:00:00 AM +0000,09:00,BAYVIEW,NONE,0 Block of CAROLINA ST,-122.400976986409,37.7680620030384,"(37.7680620030384, -122.400976986409)",17291
1.30950458E8,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,11/08/2013 08:00:00 AM +0000,21:00,TARAVAL,NONE,3600 Block of TARAVAL ST,-122.504781096773,37.7417213572989,"(37.7417213572989, -122.504781096773)",27881
1.40023023E8,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Wednesday,01/08/2014 08:00:00 AM +0000,19:21,MISSION,"ARREST, CITED",26TH ST / MISSION ST,-122.418137290501,37.7490413093633,"(37.7490413093633, -122.418137290501)",8177
1.40035705E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,01/13/2014 08:00:00 AM +0000,12:30,NORTHERN,NONE,100 Block of RETIRO WY,-122.437900280292,37.8057321508624,"(37.8057321508624, -122.437900280292)",6440
1.30976545E8,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,11/17/2013 08:00:00 AM +0000,12:05,MISSION,NONE,3000 Block of 16TH ST,-122.421526276121,37.7649058704811,"(37.7649058704811, -122.421526276121)",24337
1.3623845E8,NON-CRIMINAL,LOST PROPERTY,Saturday,12/14/2013 08:00:00 AM +0000,22:15,CENTRAL,NONE,HYDE ST / CALIFORNIA ST,-122.417392830334,37.7909741243591,"(37.7909741243591, -122.417392830334)",15415
1.31063042E8,FORGERY/COUNTERFEITING,"CHECKS, POSSESSION WITH INTENT TO PASS",Thursday,11/07/2013 08:00:00 AM +0000,00:01,TENDERLOIN,NONE,300 Block of TURK ST,-122.414898165258,37.7827201971901,"(37.7827201971901, -122.414898165258)",28105
1.30986033E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,11/20/2013 08:00:00 AM +0000,20:30,SOUTHERN,NONE,MISSION ST / BEALE ST,-122.395815475491,37.7911527166535,"(37.7911527166535, -122.395815475491)",23365
1.3093642E8,NON-CRIMINAL,LOST PROPERTY,Monday,11/04/2013 08:00:00 AM +0000,13:30,INGLESIDE,NOT PROSECUTED,DIAMOND ST / POPPY LN,-122.434716745366,37.7375462827011,"(37.7375462827011, -122.434716745366)",29149
1.30990539E8,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,11/22/2013 08:00:00 AM +0000,14:59,MISSION,NONE,2800 Block of MISSION ST,-122.418359672117,37.7517742612185,"(37.7517742612185, -122.418359672117)",22669
1.31061256E8,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,12/17/2013 08:00:00 AM +0000,23:44,MISSION,"ARREST, CITED",18TH ST / SOUTH VAN NESS AV,-122.417180448635,37.7619674218102,"(37.7619674218102, -122.417180448635)",14522
1.30946695E8,OTHER OFFENSES,RESISTING ARREST,Thursday,11/07/2013 08:00:00 AM +0000,22:21,INGLESIDE,"ARREST, BOOKED",800 Block of MOULTRIE ST,-122.416132776164,37.734834849103,"(37.734834849103, -122.416132776164)",27942
